Artist Name,Track Name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in ms,time_signature,Class
Anna Zak,◊õ◊ú ◊î◊ó◊ë◊®◊ô◊ù ◊©◊ú◊ö,-0.203,1.092,0.175,-0.317,0.343,-1.324,0.374,-0.065,-0.588,-0.039,0.37,0.588,-0.312,0.21,5
Eagle-Eye Cherry,Save Tonight,1.595,0.021,0.188,-0.01,-0.205,0.755,-0.549,-0.795,-0.588,0.558,0.699,-0.103,0.375,0.21,10
X-Ray Spex,Germ Free Adolescents,0.029,1.736,0.175,0.347,-0.262,0.755,-0.108,-0.148,-0.448,-0.644,1.744,0.196,-0.058,0.21,6
Galantis,Heartbreak Anthem (with David Guetta & Little Mix),0.725,0.31,0.515,-1.644,0.749,0.755,0.267,-0.1,-0.403,-0.85,-0.03,0.05,-0.152,0.21,9
Bathory,Hades,-0.145,-1.705,1.101,1.675,0.079,-1.324,0.291,-0.795,2.815,-0.728,-1.192,-0.725,-0.275,0.21,8
Dudu Tassa,2006,-1.421,0.244,-0.152,0.015,0.077,-1.324,-0.46,0.766,-0.168,-0.548,1.344,0.586,0.33,0.21,10
Riot In Belgium,La musique - Jbag's Boomboxed Re-Edit,-1.015,0.178,1.131,-0.98,0.446,-1.324,-0.406,-0.795,2.107,0.457,0.166,0.186,0.457,0.21,1
"Kishore Kumar, Asha Bhosle",O Nigahe Mastana,-2.116,-0.237,-1.448,-0.317,-1.635,0.755,-0.489,2.244,-0.589,-0.441,1.027,-0.237,-1.793,0.21,3
Eric Gales,Steep Climb,-0.087,-0.369,0.676,1.675,0.187,0.755,-0.249,-0.784,-0.54,-0.164,0.316,-1.476,1.119,0.21,2
Nicole Atkins,Domino,0.319,1.381,-0.122,-0.648,0.251,0.755,-0.62,0.65,1.158,-0.702,1.985,-0.596,0.384,0.21,9
YG,FTP,-0.029,1.351,-0.666,1.675,-0.207,-1.324,1.87,-0.752,-0.589,0.96,-0.38,-0.766,-0.344,0.21,5
The Beach Boys,I Get Around (Mono),1.247,-0.923,-0.161,1.011,0.024,-1.324,-0.311,0.364,-0.168,-0.816,0.116,0.734,-0.593,0.21,10
Blue Stahli,Crimewave,0.087,0.473,0.634,-1.312,0.141,0.755,-0.566,-0.795,2.081,1.437,-1.793,-0.022,-0.339,0.21,8
Bill Charlap Trio,The One I Love Belongs To Somebody Else,-0.435,0.082,-2.034,-1.312,-3.467,0.755,-0.328,2.147,2.647,-0.618,0.124,-0.522,-1.793,0.21,7
Karen Nyame KG,Koko,-0.377,1.615,0.264,0.679,-0.256,0.755,-0.261,-0.706,1.549,-0.713,0.545,-0.257,-0.252,0.21,1
Philip Sayce,Burning Out,-0.029,-1.735,1.208,-0.01,0.931,0.755,-0.104,-0.795,-0.168,1.261,-1.046,1.261,0.073,0.21,10
Echo & the Bunnymen,The Killing Moon,0.957,0.148,0.706,0.347,0.209,0.755,-0.591,-0.094,-0.573,-0.619,1.265,0.053,1.318,0.21,6
Gang Starr,DWYCK,0.493,2.211,-0.207,0.347,-0.806,0.755,3.091,-0.782,-0.589,-0.613,0.478,-0.798,0.38,0.21,5
Pixey,Electric Dream,-0.725,-0.532,0.409,-0.648,0.653,0.755,-0.37,-0.769,-0.585,0.495,-0.663,-0.085,0.074,0.21,6
The Rolling Stones,Sway - 2009 Mix,0.203,-1.284,0.987,-0.317,1.105,0.755,-0.476,-0.084,2.156,1.331,0.224,0.755,0.284,0.21,10
Japandroids,North East South West,-0.435,-2.264,1.233,0.347,1.233,0.755,-0.123,-0.643,-0.168,-0.641,-0.109,0.759,0.537,0.21,10
Stevie Nicks,Stop Draggin' My Heart Around (with Tom Petty and The Heartbreakers) - 2016 Remaster,0.957,0.527,-0.279,-0.648,0.131,-1.324,-0.643,0.425,-0.579,-0.315,0.744,-0.52,0.39,0.21,10
A Static Lullaby,Stand Up,-0.087,-0.791,1.339,-1.312,1.194,0.755,0.518,-0.795,-0.168,-0.177,-0.555,0.993,0.191,0.21,10
Ruth Dolores Weiss,Mishirei Eretz Ahavati,-1.247,-0.472,-1.159,0.347,0.227,-1.324,-0.546,1.918,-0.589,-0.434,-0.617,0.268,0.961,-2.555,10
Red Hot Chili Peppers,Road Trippin',1.189,-0.995,-0.802,-0.648,-0.072,-1.324,-0.629,0.106,-0.584,-0.497,-0.442,-0.685,0.038,0.21,10
LAUREL,Appetite,0.377,0.605,0.761,0.347,0.83,0.755,-0.523,-0.7,-0.587,0.426,0.27,-0.591,0.103,0.21,6
Enuff Z'Nuff,Fly High Michelle,-0.493,-1.867,0.851,-1.312,0.887,0.755,-0.434,-0.763,-0.168,0.2,0.041,1.793,0.269,0.21,10
Billie Jo Spears,Blanket On The Ground,0.609,-0.472,-0.611,-0.317,-0.965,0.755,-0.668,0.473,-0.583,0.049,1.644,-1.218,-1.793,0.21,4
Thin Lizzy,The Boys Are Back In Town,1.769,-0.592,0.184,0.679,-0.467,0.755,-0.402,-0.042,-0.588,0.055,1.173,-1.414,0.589,0.21,10
The Collective Projekt,Dama Dam Mast Kalandar,-2.001,-1.873,0.987,-1.312,1.254,0.755,-0.335,1.329,-0.22,-0.453,-0.596,1.786,-1.793,0.21,0
Omer Adam,◊û◊ê◊û◊ô ◊ñ◊î ◊†◊í◊û◊®,-0.609,-1.007,0.171,0.009,0.666,-1.324,-0.335,1.59,-0.403,-0.183,-0.838,-1.177,0.495,0.21,9
The Cure,Lovesong - Remastered,1.247,0.406,0.545,1.011,0.052,-1.324,-0.612,0.254,2.621,0.131,1.54,0.592,0.067,0.21,10
SZA,Good Days,2.58,-0.646,-0.033,-1.644,-0.113,-1.324,-0.256,0.811,-0.589,3.089,-0.309,-0.055,0.701,0.21,5
Backstreet Boys,In a World Like This - Live in Japan,-1.595,-0.093,0.732,0.347,0.506,0.755,-0.494,-0.795,-0.588,4.565,0.232,0.081,-1.793,0.21,9
Whitesnake,Your Precious Love - 2020 Remix,-1.131,-1.326,-0.063,1.011,0.689,0.755,-0.512,0.112,-0.589,-0.171,-0.617,2.016,0.653,-2.555,10
Yoke Lore,Truly Madly Deeply - Recorded at Spotify Studios NYC,1.363,0.791,-1.252,0.062,-1.522,-1.324,-0.505,1.877,-0.583,-0.378,-1.292,-0.562,-0.092,0.21,6
V√†li,Nordavindens Klagesang,-0.203,-0.369,-1.414,-1.312,-1.576,-1.324,-0.545,1.896,2.576,-0.428,-1.287,0.248,-0.206,-2.555,8
Virtual Mage,Aether,0.435,0.936,-0.73,1.011,-0.628,0.755,-0.537,-0.795,2.431,-0.485,0.861,0.045,0.047,0.21,6
Family Jools,Georgia,-0.261,0.725,0.005,0.015,0.192,0.755,-0.358,0.119,-0.588,-0.838,0.782,-1.613,0.092,0.21,6
Spare Parts For Broken Hearts,Mush,-0.783,0.064,1.072,0.679,-0.15,0.755,-0.329,-0.792,-0.588,-0.416,-0.663,0.182,0.18,0.21,10
Yishai Kiczales,◊î◊ó◊ï◊û◊® ◊§◊î ◊ñ◊ï◊ú,-2.29,0.527,-0.636,0.347,-0.394,0.755,-0.604,0.116,-0.589,-0.265,-0.5,-0.427,0.002,0.21,6
Shlomi Shabat,◊î◊ê◊ì◊û◊ô◊®◊ú,-1.479,-1.236,-1.027,-0.648,-0.98,-1.324,-0.584,1.249,-0.589,-0.821,-0.542,-0.864,0.413,-2.555,9
The Clash,Train in Vain (Stand by Me) - Remastered,1.189,1.315,0.252,-1.312,-0.198,0.755,-0.442,-0.499,-0.587,-0.403,1.998,0.005,-0.054,0.21,6
Moshe Peretz,◊õ◊û◊ï ◊î◊©◊ß◊ò,-1.363,-0.225,1.152,1.675,1.09,-1.324,-0.541,-0.094,-0.589,0.131,1.714,1.435,0.024,0.21,9
Maximo Park,Our Velocity,0.493,-0.051,1.093,0.347,0.87,-1.324,-0.314,-0.696,-0.589,-0.923,0.42,-0.901,-0.003,0.21,6
grandson,Identity,0.435,-0.291,0.29,0.679,0.397,0.755,-0.406,-0.794,-0.168,-0.857,-0.842,-0.089,0.136,0.21,10
Eels,Last Stop: This Town,-0.029,0.641,0.281,-0.648,-0.18,0.755,-0.434,0.396,1.437,0.797,1.107,-0.64,0.056,0.21,1
Ehud Banai,◊ë◊ú◊ï◊ñ ◊õ◊†◊¢◊†◊ô,-0.203,-0.448,-0.917,0.347,-0.217,0.755,-0.646,1.091,-0.589,0.709,-0.384,-0.868,0.467,0.21,10
Little Richard,Get Down with It,0.087,0.021,0.609,-0.317,-0.256,0.755,-0.454,1.036,-0.588,1.45,2.018,0.648,-1.793,0.21,10
Grimes,4√ÜM,0.899,-0.369,1.029,0.347,0.874,-1.324,-0.454,-0.764,0.491,0.577,-1.541,-1.001,0.627,0.21,6
070 Shake,Guilty Conscience,1.189,-0.027,-0.105,0.347,0.46,0.755,0.674,-0.774,0.391,-0.46,-1.1,1.934,0.112,0.21,6
Electric Light Orchestra,Livin' Thing,1.479,0.033,-0.05,-0.01,0.201,0.755,-0.567,1.081,-0.168,-0.472,-0.492,0.007,0.103,0.21,10
Awaken I Am,Roses,0.435,-0.111,1.14,-0.98,1.138,-1.324,-0.163,-0.788,-0.589,-0.422,-0.384,0.52,-0.066,0.21,8
beabadoobee,Together,-0.029,0.31,0.744,1.675,0.749,0.755,-0.554,-0.787,-0.3,-0.859,-0.863,0.149,-0.004,0.21,6
Jacques Burtin,Las morillas de Jaén,-0.899,-0.165,-2.401,-0.317,-3.949,0.755,0.087,2.141,2.662,-0.658,-1.4,0.075,-1.793,0.21,7
Phani Narayana,Kurai Ondrum Illai - Ragamalika - Adi,-1.769,0.863,-0.284,-1.312,-0.323,-1.324,-0.219,0.328,0.141,-0.56,1.019,1.263,1.186,0.21,6
Gene Ammons,My Romance - Rudy Van Gelder Remaster,0.261,-0.147,-2.637,-1.644,-0.708,0.755,-0.311,2.314,2.871,-0.453,-0.371,0.264,-1.793,-2.555,7
Kenny Mason,Much Money (feat. Freddie Gibbs),0.667,1.26,-0.245,0.679,0.276,0.755,0.042,-0.514,-0.589,-0.171,-0.484,-0.326,-0.122,0.21,5
Boom Pam,Benƒ∞ Yalniz Koma,-0.087,-0.237,0.464,-1.644,0.747,-1.324,-0.53,-0.467,-0.589,-0.554,0.923,0.15,0.155,0.21,10
Career Woman,Teacher's Pet,-0.957,-0.7,1.14,0.062,0.916,0.755,-0.371,-0.795,-0.499,-0.171,-0.43,0.929,0.321,0.21,6
Yak,Fried,-1.131,-0.436,0.456,1.675,0.685,-1.324,-0.54,-0.794,-0.589,0.005,0.299,-0.153,0.02,0.21,6
Steely Dan,Hey Nineteen,1.189,2.457,-1.537,-1.312,-1.488,0.755,-0.221,-0.755,-0.585,-0.989,1.007,-0.101,0.952,0.21,10
Phantom Handshakes,Cricket Songs,-0.667,-0.297,-0.632,-1.644,-0.046,0.755,-0.632,0.08,2.677,-0.579,-0.942,0.384,0.266,0.21,6
Solence,Deafening,0.609,-0.742,1.216,0.347,0.419,0.755,1.308,-0.795,-0.57,-0.598,-1.312,-1.541,0.238,0.21,10
T-Pain,I Like Dat,1.247,0.13,-0.73,-1.644,0.249,0.755,1.691,-0.78,-0.403,-0.372,-0.621,1.795,0.369,0.21,9
Bloody Knees,Not Done,-0.493,-0.857,0.698,-0.317,0.659,0.755,-0.357,-0.768,-0.589,-0.39,-0.675,0.081,0.347,0.21,10
Arctic Monkeys,When The Sun Goes Down,1.653,-1.175,0.902,1.675,0.779,-1.324,1.427,-0.686,0.152,-0.497,-0.33,1.573,0.012,0.21,1
Amaarae,LEAVE ME ALONE,0.261,1.254,-0.122,0.009,0.283,0.755,0.157,0.888,1.389,-0.591,0.145,-0.766,-0.396,0.21,9
James Vincent McMorrow,Paradise,-0.261,0.978,-0.615,-1.312,-0.772,0.755,-0.345,-0.474,-0.587,-0.749,0.54,-1.184,0.176,0.21,9
Wet Wet Wet,"Love Is All Around - Live at Live 8, Murrayfield Stadium, Edinburgh, 6th July 2004",-1.189,-0.881,0.451,1.343,0.215,0.755,-0.416,-0.68,-0.589,4.641,-0.251,-1.316,-1.793,0.21,9
Janis Joplin,Piece Of My Heart,0.551,-0.369,0.936,-0.648,1.127,0.755,-0.052,-0.509,-0.573,0.439,0.449,-1.418,0.474,0.21,1
Jamie T,Sticks 'N' Stones,0.957,0.009,0.8,0.015,1.072,0.755,0.165,-0.611,0.391,1.299,1.252,1.939,0.358,0.21,6
The Offspring,The Kids Aren't Alright,1.943,-0.123,1.191,-1.644,0.916,0.755,-0.55,-0.773,-0.589,-0.868,1.165,-0.778,-0.184,0.21,10
Nothing But Thieves,Amsterdam,1.189,-0.195,1.152,-0.98,0.827,0.755,1.942,-0.782,-0.589,0.288,0.757,1.537,0.638,0.21,10
Sonny Boy Williamson II,"Good Morning, Little Schoolgirl",-2.522,0.749,-2.251,0.095,-1.781,0.755,-0.129,2.379,-0.254,-0.478,1.194,-1.027,-0.179,0.21,2
W.A.S.P.,Scream,-0.377,-1.067,1.131,-0.317,0.864,-1.324,0.518,-0.795,1.079,1.4,-0.846,-1.518,0.847,0.21,8
K.Flay,Blood In The Cut,1.073,1.363,-0.033,-1.312,0.628,0.755,-0.576,-0.416,-0.502,-0.447,0.636,0.248,-0.107,0.21,10
Bastille,Pompeii,1.711,0.815,0.222,1.011,0.377,0.755,-0.467,-0.552,-0.403,0.47,0.353,0.163,0.12,0.21,9
ILLENIUM,Good Things Fall Apart (with Jon Bellion) - Stripped,0.493,0.19,-1.482,-1.312,0.213,0.755,-0.542,1.661,-0.403,-0.598,0.694,0.941,0.069,0.21,9
The Bravery,An Honest Mistake,0.725,-0.502,0.961,-1.312,0.896,-1.324,-0.602,-0.795,1.813,-0.472,0.636,0.589,0.169,0.21,6
Jessica Pratt,This Time Around,-0.261,-0.718,-2.401,1.675,-1.404,0.755,-0.341,2.228,0.391,-0.548,-1.042,0.32,0.148,2.975,6
Lilly Hiatt,Trinity Lane,-0.551,0.208,0.63,1.343,0.416,-1.324,-0.631,-0.332,-0.569,-0.522,1.107,0.759,0.296,0.21,2
Louis Silva Band,Pretty Ballad,0.377,-0.73,-2.077,-1.312,-1.856,0.755,-0.501,2.218,2.871,1.073,-1.667,-0.931,-1.793,0.21,7
Miike Snow,Animal,0.609,1.321,0.247,-1.644,0.282,-1.324,0.226,-0.758,-0.589,-0.76,0.711,-0.155,0.564,0.21,6
Show Me A Dinosaur,Red River,-0.377,-2.192,0.575,-0.98,0.072,-1.324,-0.253,-0.729,2.562,-0.635,-1.379,1.026,3.359,0.21,8
Ehud Banai,◊ì◊ï◊ì ◊ï◊©◊ê◊ï◊ú,-0.899,0.328,-0.313,-0.648,-1.455,-1.324,-0.612,-0.374,-0.543,-0.252,0.744,0.273,0.52,0.21,10
Future,Life Is Good (feat. Drake),2.233,0.797,-0.228,-1.312,0.514,-1.324,4.802,-0.568,-0.403,-0.277,0.091,0.657,0.33,0.21,9
"Clarence ""Gatemouth"" Brown",Grape Jelly,-1.595,0.184,0.931,-0.317,1.239,0.755,0.092,-0.206,0.461,-0.867,1.294,1.643,0.585,0.21,2
Asha Bhosle,Haye Haye Ye Thanda Pani,-2.464,0.1,0.09,-0.648,-0.176,0.755,1.691,1.735,-0.575,2.888,0.89,-0.903,-1.793,0.21,3
Westlife,Can't Lose What You Never Had,-2.464,0.334,-0.067,-1.312,0.466,0.755,-0.48,0.103,-0.403,-0.781,-0.088,2.762,-1.793,0.21,9
Tears For Fears,Shout,1.537,-0.195,1.186,-0.01,-0.617,0.755,-0.44,-0.235,-0.589,-0.359,0.049,-0.836,1.723,0.21,10
DENM,Blow It Up,0.203,0.635,0.685,-1.644,0.297,-1.324,0.745,-0.578,-0.168,-0.566,1.211,1.131,0.045,0.21,10
Hanan Ben Ari,◊î◊ú◊ë ◊ô◊í◊ô◊¢ ◊ë◊ß◊®◊ï◊ë,-0.667,1.086,0.303,-1.312,0.125,-1.324,-0.396,0.55,-0.403,2.103,1.336,-0.53,0.144,-2.555,9
Ayreon,"Get Out! Now! (feat. Tom Baker, Dee Snider, Marcela Bovio, Caroline Westendorp, Joe Satriani, Joost van den Broek)",-0.551,0.376,0.808,-0.648,-0.15,0.755,-0.308,-0.79,-0.589,2.668,-0.197,0.316,0.912,0.21,8
blink-182,I Miss You,0.143,0.653,0.439,1.675,0.353,0.755,-0.541,-0.793,-0.589,-0.768,0.644,-0.427,0.242,0.21,10
Lee Fields,Let a Man Do What He Wanna Do,-0.377,1.814,0.341,1.011,0.115,-1.324,0.16,-0.538,-0.581,3.127,1.956,-0.343,-0.271,0.21,9
Albert King,The Hunter,-0.377,1.531,-0.768,1.011,-0.244,0.755,-0.58,1.529,-0.588,-0.758,1.073,0.381,-0.323,0.21,2
Nick Waterhouse,Place Names,-0.087,-0.189,0.018,-0.98,0.605,0.755,-0.627,1.233,-0.334,0.376,0.037,-0.632,0.291,0.21,9
Primer 55,Loose,0.203,0.635,1.106,-1.644,0.833,0.755,-0.537,-0.795,1.731,1.086,0.128,-0.487,-0.166,0.21,8
Sleepy Hallow,2055,1.595,1.393,-0.615,0.015,0.507,-1.324,2.768,0.669,-0.332,-0.472,0.665,1.298,-0.685,0.21,5
Good Charlotte,The Anthem,1.711,-0.297,1.174,-1.644,1.181,0.755,0.554,-0.774,-0.403,-0.359,1.694,1.864,-0.229,0.21,9
Kishore Kumar,Yeh Kya Hua,-0.725,-0.321,-1.248,-0.075,-0.55,0.755,-0.579,2.076,-0.564,0.231,0.873,-0.566,-1.793,0.21,3
Fred again..,Marea (We‚Äôve Lost Dancing),1.827,1.309,0.502,-0.317,0.28,-1.324,0.733,-0.576,-0.187,-0.851,-0.055,0.014,0.756,0.21,1
Sonia Leigh,Jack Is Back,-0.667,0.803,0.439,1.343,-0.017,-1.324,-0.452,-0.775,-0.588,-0.347,0.428,0.317,-0.347,0.21,2
IDER,Cross Yourself,-0.203,0.701,-0.033,-0.648,-0.032,0.755,0.098,0.553,-0.577,0.432,-0.988,1.262,-0.058,0.21,6
Seckou Keita,Mikhi Nathan Mu-Toma,-0.957,-1.037,-1.771,-0.648,-2.772,0.755,-0.437,2.173,2.826,0.074,-0.305,-0.297,-1.793,0.21,7
Robert Finley,Souled Out On You,0.261,-0.911,-0.611,-1.312,0.117,-1.324,-0.583,0.898,-0.587,0.545,-0.346,1.745,0.11,-2.555,2
Backstreet Boys,All of Your Life (You Need Love),-0.725,0.737,0.672,0.009,0.709,0.755,-0.653,-0.783,-0.403,-0.07,0.399,0.282,-1.793,0.21,9
Guns N' Roses,Chinese Democracy,0.493,-0.418,0.583,-1.312,-0.633,0.755,-0.026,-0.793,-0.474,-0.409,-1.375,0.383,0.736,0.21,8
Bono,Eden (To Find Love),0.143,0.268,-0.352,1.011,-0.355,0.755,-0.208,0.199,-0.589,0.941,-0.525,0.25,0.602,0.21,10
Tobe Nwigwe,GIVE IT BACK,-0.377,1.645,-0.233,1.011,0.282,0.755,2.157,-0.793,-0.587,-0.447,-1.566,-0.134,-0.622,0.21,5
John Denver,Thank God I'm a Country Boy,1.305,1.315,-0.534,1.011,-0.412,0.755,-0.382,1.732,-0.586,-0.886,1.964,-0.576,-0.068,0.21,10
Mr. Oizo,Gay Dentists,-1.131,1.158,1.305,-1.644,0.73,0.755,0.578,-0.795,-0.55,-0.303,0.903,0.202,0.158,0.21,6
bbrainz,kappa,-1.073,0.388,0.634,-1.644,0.186,0.755,-0.58,-0.787,-0.142,-0.233,-1.071,-1.298,-0.311,0.21,6
White Void,The Shovel and the Cross,-0.899,-0.905,0.795,1.011,-0.876,-1.324,-0.302,-0.794,0.461,0.897,-0.592,0.252,1.211,0.21,8
Metallica,The Four Horsemen - Remastered,0.725,-1.921,1.169,-0.05,0.248,0.755,3.928,-0.79,-0.304,-0.566,-0.663,2.745,2.07,0.21,8
David Darling,Darkwood 1,-0.261,-2.676,-2.786,-0.317,-5.572,-1.324,-0.372,2.134,2.863,-0.554,-1.55,1.675,-1.793,0.21,7
Jane's Addiction,Just Because,0.725,-1.049,1.416,1.343,1.576,-1.324,0.16,-0.795,-0.068,0.332,-1.154,-0.827,0.278,0.21,1
Zohar Argov,◊ë◊ì◊ì,-0.899,0.003,-0.526,-0.317,0.047,-1.324,-0.637,-0.679,-0.589,0.834,-0.58,-1.829,0.763,0.21,9
George Clanton,Driving in My Car,-0.087,0.322,0.065,-1.644,0.375,0.755,-0.641,-0.706,2.696,-0.497,0.665,-0.866,0.154,0.21,6
VEXED,Fake,-2.059,-0.784,1.407,-0.317,1.059,0.755,1.092,-0.792,-0.589,0.564,-1.848,0.08,0.13,0.21,10
Matchbox,Rockabilly Rebel,0.029,0.575,1.28,0.347,0.465,0.755,-0.467,0.995,-0.571,-0.334,1.827,-0.501,-0.301,0.21,10
Nico,These Days,1.073,-0.857,-2.264,-0.317,-2.402,0.755,-0.58,2.388,0.547,-0.598,-1.137,-0.999,0.088,0.21,1
The Killers,When You Were Young,0.08,-0.616,1.331,0.679,1.191,-1.324,0.805,-0.794,-0.412,0.64,-0.992,0.263,0.176,0.21,1
R. D. Burman,Bombay To Goa Theme - Instrumental,-2.406,-1.428,0.239,0.679,-0.033,0.755,1.487,1.954,2.279,-0.665,-0.392,1.633,-1.793,0.21,3
Allman Brothers Band,Trouble No More,0.435,0.076,-0.407,1.011,-0.868,-1.324,-0.555,-0.608,-0.584,-0.662,1.548,0.633,0.241,0.21,2
aswekeepsearching,The Moment,-1.479,-1.602,-1.783,0.679,-2.604,-1.324,-0.537,2.314,2.722,-0.573,-1.866,0.928,-0.81,-2.555,6
BVDLVD,WHATS UP?,-0.145,-0.261,1.293,-1.644,2.288,0.755,4.383,-0.284,-0.588,1.016,-0.809,-1.44,-0.291,0.21,10
Avenged Sevenfold,Nightmare,1.537,0.064,1.216,-1.312,0.737,0.755,-0.012,-0.794,-0.588,0.024,-1.054,0.249,1.551,0.21,8
Somerset,–ö–∞–π–º–∞–Ω—ã,-0.841,0.467,0.413,1.675,0.103,-1.324,-0.541,-0.795,0.249,-0.353,1.469,-0.089,0.386,0.21,6
Gene Watson,Love In The Hot Afternoon,0.742,-0.045,-1.099,-0.648,-0.828,0.755,-0.534,0.917,-0.54,-0.598,-0.817,-0.336,-1.793,-2.555,4
Elai Botner,◊¢◊ï◊ì ◊ê◊ó◊ì ◊©◊©◊® ◊ú◊ö,0.319,0.803,0.201,-1.644,-0.001,0.755,-0.049,-0.764,-0.403,-0.001,1.573,-0.496,0.226,0.21,9
Martin Kohlstedt,JUL,-0.029,-1.236,-2.238,-1.312,-3.133,-1.324,-0.572,2.318,2.871,-0.673,-1.786,-1.154,0.897,2.975,6
Mastodon,Iron Tusk,0.029,-0.454,1.356,-1.312,0.404,0.755,-0.068,-0.795,2.212,-0.12,-0.938,0.169,-0.158,0.21,8
Pastime,Samantha Crain,-2.522,0.31,-0.509,0.347,0.567,0.755,-0.676,-0.267,-0.468,-0.416,0.495,-0.899,-1.793,0.21,0
Lovegod,JUMP!,-0.667,0.22,0.957,-0.648,0.614,-1.324,-0.589,-0.791,-0.168,1.073,0.799,0.114,-0.332,0.21,10
Jimmy Eat World,The Middle,2.001,0.599,0.791,-1.312,0.613,0.755,-0.324,-0.676,-0.168,-0.868,1.735,1.337,-0.312,0.21,10
Melanie C,Never Be The Same Again - Acoustic,-0.261,0.857,-1.172,0.347,-0.059,-1.324,-0.576,1.458,-0.589,-0.516,-0.063,-1.408,0.039,0.21,9
The Offspring,Want You Bad,1.421,-0.315,1.288,-0.648,0.897,0.755,-0.31,-0.795,-0.168,0.696,0.532,-0.578,0.016,0.21,10
Stratovarius,Hunting High And Low,0.493,-0.231,1.339,0.015,1.172,-1.324,0.362,-0.795,0.409,0.941,-0.405,-0.975,0.43,0.21,8
◊ê◊ë◊ô◊ë ◊û◊ê◊®◊ß,◊ú◊ô◊ú◊î ◊©◊ú ◊®◊ï◊ß ◊ò◊ô◊§◊™◊ô,-2.348,-0.863,0.256,-1.312,0.057,0.755,-0.205,0.328,-0.584,0.432,-1.187,2.092,-0.157,0.21,10
FEVER 333,BITE BACK,0.319,0.009,1.424,0.679,1.053,0.755,1.846,-0.734,-0.168,4.276,-1.433,0.249,-0.09,0.21,10
Monthly Mu & New Caledonia,ISSUE,-0.493,2.06,-0.734,1.011,-0.322,-1.324,0.351,0.225,-0.589,-0.478,0.053,-0.494,0.453,0.21,9
KISS,We Are One,0.319,-0.219,0.893,-0.317,0.797,-1.324,-0.437,-0.777,-0.589,0.451,-0.517,-1.132,0.72,0.21,8
Yung Bleu,Thieves In Atlanta (feat. Coi Leray),0.841,-0.057,-0.696,1.343,-0.014,0.755,0.291,1.368,-0.332,-0.466,0.395,1.603,-0.078,0.21,5
Gods and Monsters,"Johnny Flynn, Robert Macfarlane",-0.841,-0.923,-0.318,-1.312,-0.03,0.755,-0.546,1.436,-0.582,-0.554,-0.217,-0.011,-1.793,0.21,0
Bloc Party,Helicopter,0.841,-0.442,1.237,1.675,1.057,-1.324,0.65,-0.795,-0.573,1.312,-0.309,1.606,0.173,0.21,6
Courteeners,Not Nineteen Forever,-0.725,-0.827,1.076,-1.312,1.226,0.755,-0.463,-0.795,0.391,-0.689,-0.879,0.58,0.364,0.21,6
Yung Baby Tate,I Am (feat. Flo Milli),1.653,2.337,0.732,-1.644,0.989,0.755,0.913,-0.457,-0.332,-0.7,1.831,0.724,-0.163,0.21,5
Lotte Kestner,Halo,0.667,0.196,-2.302,1.011,-2.33,0.755,-0.523,2.269,-0.585,-0.604,-1.762,-0.196,-1.793,0.21,0
Dudu Tassa,◊ô◊©◊®,-1.479,-1.26,-1.516,1.675,-0.329,-1.324,-0.596,2.266,-0.168,-0.095,-1.391,-0.783,-0.538,0.21,10
Meg Ward,Make U Mine,-0.175,1.627,0.519,-1.644,-0.592,0.755,1.045,-0.332,-0.545,0.753,0.599,0.316,0.545,0.21,6
Money Man,Whole Lotta,0.24,1.543,-0.144,0.347,-0.046,0.755,0.398,-0.065,-0.573,-0.453,-1.196,0.585,-0.431,0.21,5
Meek Mill,Going Bad (feat. Drake),2.117,2.078,-0.709,-0.648,0.382,-1.324,0.129,0.038,-0.403,0.351,0.241,-1.238,-0.181,0.21,9
Little Sonny,The Creeper Returns,-1.711,-0.604,0.175,-0.648,0.547,0.755,-0.267,0.322,2.372,1.205,1.519,2.056,0.473,0.21,2
Metric,Combat Baby,0.377,0.635,1.067,1.011,0.423,0.755,-0.409,-0.777,-0.588,-0.606,1.052,0.558,0.081,0.21,1
John Mayall & The Bluesbreakers,Hideaway - Mono Instrumental,0.261,-1.049,0.409,1.011,0.788,0.755,-0.522,-0.793,0.767,0.834,1.59,0.327,-0.064,0.21,2
Mono Death,–õ–µ—Ç–æ,-0.841,-0.069,-0.343,0.347,0.026,0.755,-0.57,-0.19,1.009,-0.554,-0.5,0.93,0.137,0.21,6
Mukesh,Sab Kuchh Seekha Ham Ne,-1.247,0.226,-0.509,-0.075,-0.803,0.755,-0.493,0.727,-0.589,1.582,1.119,-0.821,-1.793,0.21,3
Republica,Ready to Go,0.261,0.094,1.229,0.347,0.798,0.755,-0.303,-0.795,0.126,0.049,-1.013,0.251,0.9,0.21,1
Ambient Jazz Ensemble,Aura,-1.015,-1.073,-1.52,0.679,-0.538,-1.324,-0.623,-0.441,2.9,-0.541,-1.625,-1.345,0.672,-2.555,6
Nicki Minaj,Fractions,1.769,2.289,-0.594,-0.026,0.382,0.755,0.626,-0.76,-0.332,-0.164,-1.425,0.313,-0.17,0.21,5
Semisonic,Closing Time,1.595,-0.394,0.812,0.347,0.607,0.755,-0.608,-0.73,-0.589,-0.51,-0.884,-1.041,0.656,0.21,9
RJD2,Ghostwriter,1.015,1.224,0.073,-1.644,0.426,0.755,-0.54,-0.761,2.401,-0.627,0.449,-0.975,1.046,0.21,9
